ID,Link,Name,DiscountedPrice,DiscountedPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
310449,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-625vn,Laptop MSI Modern 15 B12MO i5 1235U/8GB/512GB/Win11 (625VN),10990000.0,-21%,MSI,4.9,7 đánh giá,"Laptop MSI Modern 15 B12MO i5 1235U (625VN) mang đam mê của bạn bắt nhịp với lối sống năng động hiện đại. Dù là bạn đang bận rộn trong văn phòng hay làm việc trên giảng đường, vi xử lý Intel Core Alder lake thế hệ mới cũng sẽ đáp ứng mọi nhu cầu của bạn.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1235U,1.3GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-Cell, 39.3 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
2 x USB 2.0
1 x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)"
325691,https://www.thegioididong.com/laptop/hp-15-fd0015tu-i7-a19c5pa,Laptop HP 15 fd0015TU i7 1355U/16GB/512GB/Win11 (A19C5PA),20190000.0,-8%,HP,4.9,5 đánh giá,"Laptop HP 15 fd0015TU i7 A19C5PA là sự lựa chọn lý tưởng cho những ai cần một chiếc máy tính xách tay mạnh mẽ và đa năng. Với hiệu năng mạnh mẽ, thiết kế trang nhã và màn hình 15.6 inch sắc nét máy đáp ứng mọi nhu cầu sử dụng hằng ngày của bạn.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 1355U,1.7GHz,3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 41Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB Type-A
HDMI
1 x USB Type-C (chỉ hỗ trợ truyền dữ liệu)"
328237,https://www.thegioididong.com/laptop/asus-vivobook-k3605zf-i5-rp745w,Laptop Asus Gaming Vivobook K3605ZF i5 12500H/16GB/512GB/4GB RTX2050/Win11 (RP745W),17190000.0,-11%,Asus,4.9,11 đánh giá,"Khi nhắc đến những mẫu laptop gaming tầm trung, chúng ta không thể nào bỏ qua chiếc laptop Asus Gaming Vivobook K3605ZF i5 12500H (RP745W). Trang bị ""chu đáo"" với cấu hình mạnh mẽ, màn hình lớn 16 inch sắc nét, card rời,... sẵn sàng phục vụ cho mọi vấn đề phát sinh hàng ngày.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12500H,2.5GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-cell, 50Wh",16,Windows 11 Home SL,WUXGA,"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type C (chỉ hỗ trợ Power Delivery)"
333427,https://www.thegioididong.com/laptop/acer-nitro-v-15-anv15-41-r1jy-r5-nhqpfsv001,Laptop Acer Gaming Nitro V 15 ANV15 41 R1JY R5 6600H/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QPFSV.001),20490000.0,-8%,Acer,5,,"Laptop Acer Nitro V 15 ANV15 41 R1JY R5 6600H (NH.QPFSV.001) thanh thoát, mướt mắt nhưng vẫn toát lên dáng vẻ mạnh mẽ cá tính với nhiều hoạ tiết độc đáo đi kèm hiệu năng vượt trội từ card rời RTX 30 series. Mẫu laptop gaming từ nhà Acer này sẽ là chiến hữu tuyệt vời cùng anh em bất bại ở mọi thể loại game.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 5 - 6600H,3.3GHz,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","4-cell, 57Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB Type-C USB 4 (hỗ trợ DisplayPort)
LAN (RJ45)"
327050,https://www.thegioididong.com/laptop/lenovo-loq-15iax9-i5-83gs00d9vn,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/24GB/512GB/6GB RTX3050/144Hz/Win11 (83GS00D9VN),22690000.0,-10%,Lenovo,5,,"Diện mạo độc đáo, mang tính thể thao đến từ dòng gaming mạnh mẽ nhà Lenovo. Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX (83GS00D9VN) với cấu hình vượt trội từ con chip Intel dòng HX, card rời RTX,... máy hứa hẹn sẽ mang lại nhiều trải nghiệm giải trí thú vị hơn bên cạnh việc chiến game hấp dẫn.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450HX,Hãng không công bố,4800 MHz,"512 GB SSD NVMe PCIe Gen 4.0
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng",60 Wh,15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
3 x USB 3.2
HDMI
1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4)
LAN (RJ45)"
326861,https://www.thegioididong.com/laptop/msi-gf63-thin-12ve-i5-460vn,Laptop MSI Gaming GF63 Thin 12VE i5 12450H/16GB/512GB/6GB RTX4050/144Hz/Win11 (460VN),19690000.0,-14%,MSI,4.9,8 đánh giá,"Laptop gaming ""quốc dân"" đã quá quen thuộc với anh em học sinh, sinh viên bởi mức giá thành hợp lý cùng khả năng đa nhiệm được nhiều công việc khác nhau. Laptop MSI Gaming GF63 Thin 12VE i5 12450H (460VN) nay càng được cải tiến thêm về cấu hình hứa hẹn sẽ mang lại những phút giây chiến game thật thoả mãn cho bạn.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450H,2GHz,3200 MHz,"512 GB SSD NVMe PCIe Gen 4.0
Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng","3-cell Li-ion, 52.4 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
1x Mic-in
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
LAN (RJ45)"
329853,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520i5u165w11blufp,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (N3520-i5U165W11BLU-FP),16490000.0,NaN,Dell,5,,"Sẵn sàng cho mọi hành trình học tập và công việc với chiếc laptop Dell Inspiron 15 3520 i5 1235U (N3520-i5U165W11BLU-FP), một mẫu laptop học tập - văn phòng đầy đủ sức mạnh và tính năng hiện đại. Được thiết kế để đáp ứng nhu cầu đa dạng từ học sinh, sinh viên đến người đi làm, chiếc laptop này không chỉ nổi bật với hiệu năng mạnh mẽ mà còn sở hữu mức giá vô cùng ưu đãi tại Thế Giới Di Động.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1235U,1.3GHz,2666 MHz,"512 GB SSD NVMe PCIe
Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 2 TB)","3-cell, 41Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI"
321467,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,Laptop HP Gaming VICTUS 15 fb1022AX R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (94F19PA),16990000.0,-33%,HP,5,1 đánh giá,"Phong cách thiết kế tối giản nhưng vẫn toát lên rõ nét khí thế mạnh mẽ của một mẫu máy chiến game thời thượng, laptop HP Gaming VICTUS 15 fb1022AX R5 7535HS (94F19PA) với những sự trang bị về cấu hình vượt trội sẽ cùng bạn chinh chiến trên mọi đấu trường ảo.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,AMD Ryzen 5 - 7535HS,3.3GHz,4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 52.5Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB Type-A
HDMI
1 x USB Type-C (hỗ trợ DisplayPort 1.4)
LAN (RJ45)"
336036,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i5-bq2225ws,Laptop Asus Vivobook 15 X1504VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (BQ2225WS),15490000.0,-8%,Asus,5,,"Laptop Asus Vivobook 15 X1504VA i5 1334U (BQ2225WS) là sự lựa chọn lý tưởng cho học sinh, sinh viên và nhân viên văn phòng, mang đến sự cân bằng hoàn hảo giữa hiệu năng ổn định và thiết kế thanh lịch. Chiếc laptop này nổi bật với bộ vi xử lý Intel Core i5 thế hệ 13 mạnh mẽ, màn hình sắc nét và tính di động cao. Đây chắc chắn là một người bạn đồng hành đáng tin cậy trong công việc và học tập hàng ngày.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1334U,1.3GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-cell, 42Wh",15.6,Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
USB Type-C"
334795,https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i7-mb1875ws,Laptop Asus Vivobook 16 X1605VA i7 13620H/16GB/512GB/OfficeHS24+365/Win11 (MB1875WS),18190000.0,-13%,Asus,5,,"Nếu bạn đang tìm kiếm một chiếc laptop hiệu suất cao cho công việc văn phòng, học tập hoặc sáng tạo nội dung, laptop Asus Vivobook 16 X1605VA i7 13620H (MB1875WS) chính là một lựa chọn đáng cân nhắc. Với cấu hình mạnh mẽ, thiết kế hiện đại và nhiều tính năng hữu ích, chiếc laptop này đáp ứng tốt mọi nhu cầu từ cơ bản đến nâng cao.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 13620H,2.4GHz,3200 MHz,512 GB SSD NVMe PCIe,"3-cell, 42Wh",16,Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic,WUXGA,"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type C (hỗ trợ truyền dữ liệu và Power Delivery)"
333102,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-n3520i7u165w11blufp,Laptop Dell Inspiron 15 3520 i7 1255U/16GB/512GB/120Hz/OfficeHS/Win11 (N3520-i7U165W11BLU-FP),19990000.0,NaN,Dell,5,,"Laptop Dell Inspiron 15 3520 i7 1255U (N3520-i7U165W11BLU-FP) là lựa chọn lý tưởng cho những ai cần một chiếc máy tính xách tay văn phòng mạnh mẽ từ chip Intel thế hệ 12, tiện lợi và có thiết kế hiện đại. Sở hữu hiệu năng ổn định, màn hình lớn sắc nét cùng kiểu dáng tinh tế, đây chắc chắn là người bạn đồng hành lý tưởng cho công việc và giải trí.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Alder Lake - 1255U,1.7GHz,2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280) / 1 TB (2230))","4-cell, 54Wh",15.6,Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI"
318163,https://www.thegioididong.com/laptop/hp-victus-15-fa1139tx-i5-8y6w3pa,Laptop HP Gaming VICTUS 15 fa1139TX i5 12450H/16GB/512GB/4GB RTX2050/144Hz/Win11 (8Y6W3PA),17490000.0,-28%,HP,4.9,6 đánh giá,Dòng Gaming Victus là một mẫu laptop gaming độc đáo từ thiết kế đến hiệu năng của nhà HP. Chỉ với một mức giá tầm trung là bạn có thể sở hữu ngay chiếc laptop HP Gaming VICTUS 15 fa1139TX i5 12450H (8Y6W3PA) có thể cân mượt các tựa game cũng như hỗ trợ làm việc tối ưu nhất.,Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450H,2GHz,3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,"3-cell, 52.5Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
1 x USB Type-C 3.2 (hỗ trợ DisplayPort)
LAN (RJ45)"
328906,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at,Laptop HP 240 G9 i3 1215U/8GB/512GB/Win11 (AG2J5AT),11190000.0,-18%,HP,5,1 đánh giá,NaN,Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i3 Alder Lake - 1215U,1.2GHz,3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 41Wh",14,Windows 11 Home SL,Full HD (1920 x 1080),"2 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
USB Type-C"
330932,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-1411vn,Laptop MSI Gaming Thin 15 B13UC i7 13620H/32GB/512GB/4GB RTX3050/144Hz/Win11 (1411VN),21890000.0,NaN,MSI,4.9,2 đánh giá,"Laptop MSI Thin 15 B13UC i7 13620H (1411VN) không chỉ sở hữu hiệu năng mạnh mẽ, màn hình chất lượng cao và thiết kế mỏng nhẹ mà còn đáp ứng mọi nhu cầu từ công việc đến giải trí. Với Intel Core i7 thế hệ 13, card rời RTX 30 series, màn hình 144 Hz và các tính năng hiện đại khác, đây là lựa chọn lý tưởng cho game thủ, nhà sáng tạo nội dung và người dùng chuyên nghiệp.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Raptor Lake - 13620H,2.4GHz,3200 MHz,"512 GB SSD NVMe PCIe Gen 4.0
Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng","3-cell Li-ion, 52.4 Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"1x Mic-in
1x Headphone-out
3 x USB 3.2
HDMI
1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)
LAN (RJ45)"
314630,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002,Laptop Acer Gaming Aspire 5 A515 58GM 51LB i5 13420H/16GB/512GB/4GB RTX2050/Win11 (NX.KQ4SV.002),17690000.0,-13%,Acer,4.9,29 đánh giá,"Mẫu laptop gaming với mức giá tầm trung đến từ thương hiệu Acer vừa được lên kệ tại Thế Giới Di Động, sở hữu hiệu năng mạnh mẽ với con chip Intel Gen 13 dòng H hiệu năng cao, RAM 16 GB, card rời RTX cùng nhiều tính năng hiện đại. Laptop Acer Aspire 5 Gaming A515 58GM 51LB i5 13420H (NX.KQ4SV.002) chắc chắn sẽ mang đến cho bạn những trải nghiệm sử dụng và chiến game giải trí tuyệt vời.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 13420H,2.1GHz,3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)
Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng","3-cell, 50Wh",15.6,Windows 11 Home SL,Full HD (1920 x 1080),"Jack tai nghe 3.5 mm
2 x USB Type-A
HDMI
1 x USB Type-C (hỗ trợ USB, Thunderbolt 4)
LAN (RJ45)"
322082,https://www.thegioididong.com/laptop/lenovo-ideapad-5-14iah8-i5-83bf003wvn,Laptop Lenovo Ideapad Slim 5 14IAH8 i5 12450H/16GB/1TB/Win11 (83BF003WVN),17690000.0,NaN,Lenovo,4.9,4 đánh giá,"Laptop Lenovo Ideapad 5 14IAH8 i5 12450H (83BF003WVN) vừa được lên kệ tại Thế Giới Di Động, mẫu sản phẩm laptop học tập - văn phòng sở hữu hơi hướng thời thượng, cao cấp với vẻ ngoài tinh tế đầy thu hút, đi kèm với đó là hiệu năng vượt trội hơn so với những dòng sản phẩm đồng phân khúc, mang lại cho người dùng những trải nghiệm tuyệt vời nhất.",Bảo hành chính hãng laptop 3 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 12450H,2GHz,4800 MHz,1 TB SSD NVMe PCIe Gen 4,56.6Wh,14,Windows 11 Home SL,WUXGA,"Jack tai nghe 3.5 mm
1 x USB 3.2
HDMI
1 x USB 3.2 (Always on)
2 x USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4)"
331644,https://www.thegioididong.com/laptop/macbook-air-13-inch-m3-16gb-256gb-8gpu,Laptop MacBook Air 13 inch M3 16GB/ 256GB,24190000.0,-13%,MacBook,5,,"Các tín đồ của Apple luôn dành sự yêu thích đặc biệt cho MacBook Air - dòng sản phẩm mang đậm ngoại hình gọn nhẹ, sang trọng và hiệu năng mạnh mẽ. Apple tiếp tục khuấy động thị trường với phiên bản laptop Apple MacBook Air 13 inch M3 16GB/256GB. Không chỉ trang bị chip Apple M3 tiên tiến, mẫu máy này còn hứa hẹn đem lại trải nghiệm mượt mà, mạnh mẽ hơn bao giờ hết, từ thiết kế đến tính năng sẵn sàng chinh phục cả những người dùng khó tính nhất.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Apple M3 - Hãng không công bố,100GB/s,Hãng không công bố,256 GB SSD,Lên đến 18 giờ,13.6,macOS Sonoma,Liquid Retina (2560 x 1664),"Jack tai nghe 3.5 mm
MagSafe 3
2 x Thunderbolt 3 / USB 4 (lên đến 40 Gb/s)"
317704,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404va-i5-nk050w,Laptop Asus Vivobook 14 X1404VA i5 1335U/16GB/512GB/Win11 (NK050W),15090000.0,-18%,Asus,4.9,6 đánh giá,"Bạn đang tìm kiếm một chiếc laptop học tập - văn phòng có khả năng đáp ứng mượt mà mọi tác vụ làm việc cũng như giải trí đa phương tiện, laptop Asus Vivobook 14 X1404VA i5 1335U (NK050W) với hiệu năng mạnh mẽ từ con chip Intel Gen 13 cùng những tính năng hiện đại chắc chắn sẽ là sự lựa chọn tuyệt vời cho bạn.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1335U,1.3GHz,2933 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 42Wh",14,Windows 11 Home SL,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
USB Type-C"
333103,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-25p2315,Laptop Dell Inspiron 15 3520 i7 1255U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (25P2315),19990000.0,-5%,Dell,5,1 đánh giá,"Trong thời đại công nghệ phát triển không ngừng, một chiếc laptop mạnh mẽ là trợ thủ không thể thiếu. Laptop Dell Inspiron 15 3520 i7 1255U (25P2315) chính là sự kết hợp hoàn hảo giữa hiệu suất vượt trội và thiết kế tinh tế. Không chỉ giúp bạn xử lý công việc trơn tru, sản phẩm còn mang lại trải nghiệm giải trí ấn tượng nhờ màn hình sống động và công nghệ âm thanh hiện đại.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i7 Alder Lake - 1255U,1.7GHz,2666 MHz,512 GB SSD NVMe PCIe,"4-cell, 54Wh",15.6,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI"
335170,https://www.thegioididong.com/laptop/asus-x1404va-i5-nk771ws,Laptop Asus Vivobook 14 X1404VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (NK771WS),15290000.0,-7%,Asus,5,,"Laptop Asus Vivobook 14 X1404VA i5 1334U (NK771WS) là sự lựa chọn tuyệt vời cho học sinh, sinh viên và nhân viên văn phòng đang tìm kiếm một chiếc laptop đáng tin cậy. Với hiệu năng ổn định và thiết kế mỏng nhẹ, chiếc laptop này đáp ứng tốt nhu cầu học tập, làm việc và giải trí hàng ngày, mang lại giá trị vượt trội trong phân khúc giá.",Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Raptor Lake - 1334U,1.3GHz,3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 42Wh",14,Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic,Full HD (1920 x 1080),"1 x USB 2.0
Jack tai nghe 3.5 mm
2 x USB 3.2
HDMI
USB Type-C"
328814,https://www.thegioididong.com/laptop/hp-240-g9-i5-ag2j7at,Laptop HP 240 G9 i5 1235U/16GB/512GB/Win11 (AG2J7AT),15890000.0,-18%,HP,5,,"Nếu bạn đang tìm kiếm một chiếc laptop có thể đồng hành cùng quá trình học tập và làm việc văn phòng, vừa có ngoại hình hiện đại, vừa có mức giá phải chăng, laptop HP 240 G9 i5 1235U (AG2J7AT) chính là lựa chọn lý tưởng.",Bảo hành chính hãng laptop 1 năm tại các trung tâm bảo hành hãng Xem địa chỉ bảo hành,Intel Core i5 Alder Lake - 1235U,1.3GHz,3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","3-cell, 41Wh",14,Windows 11 Home SL,Full HD (1920 x 1080),"2 x USB 3.2
HDMI
1 x Headphone/microphone combo
LAN (RJ45)
USB Type-C"
