Link,Name,DiscountedPrice,DiscountPercent,Brand,Rating,NumberOfReview,Description,WarrantyDuration,Card,CPU,RAM,Storage,Battery,Screen_size,Operating_System,Resolution,Ports
https://cellphones.com.vn/laptop-asus-vivobook-s-16-s5606ca-ri115ws.html,Laptop ASUS Vivobook S 16 S5606CA-RI115WS,32.290.000đ,Giảm 10%,Laptop AI,NaN,NaN,"Laptop ASUS sở hữu thiết kế hiện đại, màu xanh nổi bật, phù hợp với phong cách trẻ trung và năng động.
Máy được trang bị màn hình 16.0 inch OLED 3K với tần số quét 120Hz, mang lại hình ảnh sắc nét và màu sắc sống động vượt trội.
Hiệu năng mạnh mẽ đến từ vi xử lý Intel Core Ultra 7-255H, RAM 32GB, và ổ cứng SSD 1TB, đáp ứng tốt cả công việc lẫn giải trí.
Laptop cài sẵn Windows 11 và Microsoft Office bản quyền, mang lại sự tiện lợi và sẵn sàng sử dụng ngay từ khi mở hộp.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,"Intel Core Ultra 7 255H 2.0 GHz (24MB Cache, up to 5.1 GHz, 16 lõi, 16 luồng)",32GB,1TB M.2 NVMe PCIe 4.0 SSD,"75WHrs, 4S1P, 4-cell Li-ion",16 inches,Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,2880 x 1800 pixels,"2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps)
2x Thunderbolt 4 hỗ trợ hiển thị/cung cấp điện (tốc độ dữ liệu lên đến 40Gbps)
1x HDMI 2.1 TMDS
1x Giắc cắm âm thanh kết hợp 3.5mm
Đầu đọc thẻ Micro SD"
https://cellphones.com.vn/laptop-hp-15s-fq5231tu-8u241pa.html,Laptop HP 15S-FQ5231TU 8U241PA,9.690.000đ,Giảm 19%,HP,5.0/5,1 đánh giá,"Sở hữu thiết kế hiện đại với lớp vỏ bạc đẹp mắt, tạo cảm giác hài hòa cho mọi không gian làm việc.
CPU Intel Core i3 1215U xử lý trơn tru mọi tác vụ thường ngày hay sử dụng Word, Excel, PowerPoint,...
RAM 8 GB cho khả năng đa nhiệm mượt mà, mở cùng lúc nhiều tab Chrome và các ứng dụng khác như Spotify, Photoshop,...
Ổ cứng SSD 256 GB dễ dàng truy xuất hay khởi động ứng dụng nhanh chóng.","Máy, sạc, sách hướng dẫn",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://cellphones.com.vn/laptop-dell-inspiron-14-5440-n5440-c5u165w11ibd2.html,Laptop Dell Inspiron 14 5440 N5440-C5U165W11IBD2,24.690.000đ,Giảm 7%,Dell,NaN,NaN,"Trang bị vi xử lý Intel Core i5-120U, mang đến hiệu suất ổn định cho các tác vụ văn phòng và giải trí.
Với 16GB RAM và ổ cứng SSD 512GB, người dùng có không gian lưu trữ tốt và tốc độ truy xuất dữ liệu nhanh chóng.
Card đồ họa rời 2GB MX570A giúp xử lý mượt mà các ứng dụng đồ họa và game nhẹ.
Màn hình 14.0 inch với độ phân giải 2.2K cung cấp hình ảnh sắc nét và màu sắc sống động, nâng cao trải nghiệm xem.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://cellphones.com.vn/laptop-acer-aspire-lite-gen-2-al14-52m-32kv.html,Laptop Acer Aspire Lite Gen 2 AL14-52M-32KV,9.790.000đ,Giảm 2%,Acer,5.0/5,6 đánh giá,"Trang bị bộ vi xử lý Intel Core i3-1305U, mang lại hiệu suất ổn định cho các tác vụ văn phòng và giải trí cơ bản.
Với RAM 8GB và ổ cứng SSD 256GB PCIe, máy cung cấp tốc độ truy xuất dữ liệu nhanh chóng, giúp xử lý đa nhiệm mượt mà.
Màn hình 14.0 inch WUXGA cho hình ảnh sắc nét và màu sắc sống động, phù hợp cho cả công việc lẫn giải trí.
Cài sẵn Windows 11, người dùng có thể tận hưởng những tính năng mới nhất và cải tiến trong trải nghiệm sử dụng.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i3-1305U (5 lõi / 6 luồng, 3.3 GHz, 4.5 GHz, 10 MB Intel Smart Cache)",8GB,256GB PCIe NVMe SSD (nâng cấp tối đa 2TB SSD),"Pin Li-ion 3 cell 58Wh
Bộ chuyển đổi 65W PD Type C",14 inches,Windows 11 Home SL,1920 x 1200 pixels (WUXGA),"1x USB Type-C
3x Cổng USB-A
Đầu đọc thẻ MicroSD
Cổng HDMI 1.4 hỗ trợ HDCP
Giắc cắm tai nghe/loa 3.5 mm, hỗ trợ tai nghe có micrô tích hợp"
https://cellphones.com.vn/laptop-hp-victus-16-s0136ax-9q984pa.html,Laptop HP Victus 16-S0136AX 9Q984PA,20.490.000đ,Giảm 29%,HP,NaN,NaN,"Trang bị bộ vi xử lý AMD Ryzen 5 7640HS, kết hợp với RAM 32GB, mang đến khả năng xử lý nhanh chóng, mượt mà cho các tác vụ từ công việc đến giải trí và chơi game.
Card đồ họa RTX 3050 6GB, chiếc laptop này hỗ trợ chơi game cấu hình cao, xử lý đồ họa chuyên sâu và trải nghiệm hình ảnh sống động.
Màn hình 16.1 inch Full HD với tần số quét 144Hz đảm bảo hình ảnh hiển thị sắc nét, chuyển động mượt mà, lý tưởng cho cả chơi game và làm việc.
Ổ cứng SSD 512GB PCIe giúp khởi động máy, truy cập dữ liệu và cài đặt ứng dụng nhanh chóng, đồng thời cung cấp không gian lưu trữ đủ lớn.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 3050 (GDDR6 6 GB chuyên dụng),"AMD Ryzen 5 7640HS (tốc độ xung nhịp tăng tối đa lên đến 5,0 GHz, bộ nhớ đệm L3 16 MB, 6 lõi,12 luồng)",32GB,Ổ SSD 512 GB PCIe Gen4 NVMeTM TLC M.2,"4 cell, 70 Wh Li-ion polime
Bộ chuyển đổi nguồn điện AC thông minh 200 W
Hỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút
Thời lượng pin Lên đến 7 tiếng 45 phút",16.1 inches,Windows 11 Home Single Language,1920 x 1080 pixels (FullHD),"1x USB Type-A (HP Sleep and Charge)
1x USB Type-C (USB Power Delivery, DisplayPort 1.4a, HP Sleep and Charge)
2x USB Type-A
1x cổng HDMI 2.1
1x RJ-45
1x bộ chuyển đổi điện xoay chiều thông minh
1x cổng kết hợp tai nghe/micrô"
https://cellphones.com.vn/laptop-hp-14s-dq5121tu-8w355pa.html,Laptop HP 14S-DQ5121TU 8W355PA,9.990.000đ,Giảm 23%,HP,5.0/5,2 đánh giá,"Laptop trang bị bộ vi xử lý Intel Core i3-1215U, mang lại hiệu suất ổn định cho các tác vụ hàng ngày.
Với 8GB RAM, máy đủ khả năng xử lý đa nhiệm cơ bản mà không gặp vấn đề lag.
Ổ cứng 512GB PCIE cung cấp không gian lưu trữ rộng rãi và tốc độ truy xuất dữ liệu nhanh chóng.
Màn hình 14.0 inch với độ phân giải FHD mang đến hình ảnh sắc nét, giúp người dùng dễ dàng theo dõi nội dung trong công việc và giải trí.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,Intel Core i3-1215U (6 lõi) - Max Turbo Frequency: 4.40 GHz,8GB,512GB SSD PCIe (M.2 2280),3 Cell Int (41.04Wh),14 inches,Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),"2 x USB 3.2 Gen 1 Type-A
1 x USB 3.2 Gen 1 Type-C
1 x HDMI
1 x Headphone/ Microphone combo audio jack"
https://cellphones.com.vn/laptop-lenovo-gaming-legion-pro-5-16irx9-83df0046vn.html,Laptop Lenovo Gaming Legion 5 Pro 16IRX9 83DF0046VN,51.990.000đ,Giảm 9%,Lenovo,NaN,NaN,"Trang bị chip Intel Core i9-14900HX thế hệ 14 mới nhất, RAM 32GB và ổ cứng SSD 1TB PCIe cho hiệu năng xử lý vượt trội.
Card đồ họa NVIDIA GeForce RTX 4070 8GB mạnh mẽ mang đến trải nghiệm đồ họa tuyệt đỉnh trên màn hình 16 inch WQXGA 240Hz.
Tận hưởng hình ảnh sắc nét, mượt mà với tần số quét cao.
Thiết kế hầm hố, đậm chất gaming cùng hệ thống tản nhiệt hiệu quả, mang đến trải nghiệm giải trí tuyệt vời.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 4070 8GB GDDR6, Boost Clock 2175MHz, TGP 140W","Intel Core i9-14900HX, 24C (8P + 16E) / 32T, P-core 2.2 / 5.8GHz, E-core 1.6 / 4.1GHz, 36MB",32GB,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,80Wh,16 inches,Windows 11 Home,2560 x 1600 (WQXGA),"1x USB-A luôn bật
3x USB-A
2x USB-C (PD 140W / DisplayPort 1.4) 1x HDMI 2.1, tối đa 8K/60Hz
1x Headphone / microphone combo jack (3.5mm)
1x Ethernet (RJ-45)
1x Đầu nối nguồn"
https://cellphones.com.vn/laptop-hp-pavilion-15-eg3095tu-8c5l6pa-16gb.html,Laptop HP Pavilion 15-EG3095TU 8C5L6PA V2,17.590.000đ,Giảm 12%,HP,NaN,NaN,"Mang phong cách tối giản nhưng đầy sang trọng đặc trưng của các dòng máy đến từ nhà HP
Màn hình 15.6 inch Full HD mang đến chất lượng hình ảnh sắc nét, tận hưởng màn hình lớn vô cùng đã mắt
CPU Intel Core i5-1335U đáp ứng tốt các tác vụ học tập và làm việc hay chỉnh sửa hình ảnh cơ bản
Ổ cứng dung lượng lớn 512GB SSD cung cấp không gian lưu trữ lớn, khởi động máy và mở ứng dụng nhanh chóng hơn","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Iris Xe Graphics,"Intel Core i5 - 1335U (1.30 GHz, Turbo Boost 4.6 GHz, 10 lõi / 12 luồng, 12 MB)",32GB,512 GB SSD NVMe PCIe,"3-cell Li-ion, 41 Wh",15.6 inches,Windows 11 Home SL,1920 x 1080 pixels (FullHD),"1x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)
1x Jack tai nghe 3.5 mm
2x USB 3.2
1x HDMI"
https://cellphones.com.vn/laptop-asus-rog-zephyrus-g16-gu605cr-qr137w.html,Laptop ASUS ROG Zephyrus G16 GU605CR-QR137W,82.990.000đ,NaN,ASUS,NaN,NaN,"Trang bị vi xử lý Intel Core U9-285H, RAM 32GB và ổ cứng SSD 1TB PCIe, mang lại hiệu năng tối ưu cho chơi game và công việc chuyên nghiệp.
Card đồ họa RTX 5070 Ti 12GB, máy đảm bảo khả năng xử lý đồ họa mượt mà, đáp ứng tốt các tựa game AAA và phần mềm sáng tạo yêu cầu cấu hình cao.
Màn hình 16 inch ROG Nebula OLED WQXGA với tần số quét 240Hz, hỗ trợ 100% DCI-P3, mang đến trải nghiệm hình ảnh sắc nét, màu sắc chính xác và mượt mà vượt trội.
Với vẻ ngoài màu xám sang trọng, trọng lượng nhẹ và đi kèm túi xách cùng chuột ROG, chiếc laptop này vừa dễ dàng mang theo vừa thể hiện phong cách của người dùng.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng","NVIDIA GeForce RTX 5070 Ti 12GB GDDR7 ROG Boost: 1497MHz* ở 115W (Xung nhịp tăng cường 1447MHz+OC 50MHz, Tăng cường động 95W+20W)
Intel Arc Graphics","Intel Core Ultra 9 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 lõi, 16 luồng)",32GB,"1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, tối đa 2TB)","90WHrs, 4S1P, 4-cell Li-ion
Sạc lại từ 0-50% trong 30 phút",16 inches,Windows 11 Home,2560 x 1600 (WQXGA),"1x Thunderbolt 4 hỗ trợ DisplayPort / Sạc (40Gbps)
1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / Sạc / G-SYNC (10Gbps)
2x USB 3.2 Gen 2 Type-A (10Gbps)
1x đầu đọc thẻ (UHS-II, 312MB/s)
1x HDMI 2.1 FRL
1x Giắc cắm âm thanh kết hợp 3.5mm"
https://cellphones.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-773y.html,Laptop Gaming Acer Nitro 5 Tiger AN515 58 773Y,21.990.000đ,Giảm 15%,Acer,4.5/5,4 đánh giá,"Cấu hình chơi game và đồ họa đỉnh cao, cân mọi tựa game - Intel Core i7-12700H cùng card rời RTX™ 3050Ti.
Ram 16GB với 2 khe 8GB cho phép nâng cấp tối đa đến 32GB, ổ cứng SSD 512GB mang đến tốc độ xử lý nhanh cùng đa nhiệm mượt mà.
Màn hình Full HD kích thước chuẩn 15.6 inch, tần số quét 144Hz mang lại hình ảnh sắc nét.
Tích hợp Webcam 720p cho phép đàm thoại thông qua video thoải mái.
Thiết kế vỏ nhựa cứng cáp, nặng 2.2 kg cho cảm giác cầm chắc tay.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz204ws.html,Laptop ASUS Zenbook 14 UX3405CA-PZ204WS,36.990.000đ,Giảm 5%,Laptop AI,NaN,NaN,"Trang bị bộ vi xử lý U9-285H, mang lại hiệu năng mạnh mẽ, lý tưởng cho các tác vụ đòi hỏi sức mạnh xử lý cao.
32GB RAM, ZenBook 14 cho phép thực hiện nhiều ứng dụng cùng lúc mà không gặp trở ngại, phù hợp cho công việc sáng tạo và đa nhiệm.
Ổ cứng SSD 1TB PCIe cung cấp không gian lưu trữ lớn và tốc độ truy cập nhanh, giúp quản lý dữ liệu hiệu quả.
Màn hình 14.0 inch 3K OLED với tần số quét 120Hz và tính năng cảm ứng tạo ra trải nghiệm hình ảnh sống động và mượt mà.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel Arc Graphics,"Intel Core Ultra 9 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 lõi, 16 luồng)",32GB,1TB M.2 NVMe PCIe 4.0 SSD,"75WHrs, 2S2P, 4-cell Li-ion",14 inches,Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,2880 x 1800 pixels,"1x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps)
2x Thunderbolt 4 hỗ trợ hiển thị/cung cấp điện (tốc độ dữ liệu lên đến 40Gbps)
1x HDMI 2.1 TMDS
1x Giắc cắm âm thanh kết hợp 3.5mm"
https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g6-irl-21kh00q1vn.html,Laptop Lenovo ThinkBook 16 G6 IRL 21KH00Q1VN,17.190.000đ,Giảm 11%,Lenovo,NaN,NaN,"Với bộ vi xử lý Intel Core i5-13420H, mang lại hiệu suất xử lý ấn tượng cho các tác vụ đa nhiệm.
Màn hình 16 inch với độ phân giải WUXGA cung cấp hình ảnh rõ nét và màu sắc sống động, lý tưởng cho cả công việc và giải trí.
Máy được trang bị 16GB RAM và ổ cứng 512GB PCIe, đảm bảo không gian lưu trữ rộng rãi và tốc độ truy cập nhanh chóng.
Laptop có thiết kế tối giản, màu sắc thanh lịch, dễ dàng mang theo khi di chuyển, phù hợp với nhu cầu làm việc di động.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB • M.2 2280 SSD lên đến 2TB)",71Wh USB-C mỏng 100W (3 chân),16 inches,"Máy nguyên bản Free OS, được tặng Windows 11 Pro",1920 x 1200 pixels (WUXGA),"2x USB 3.2 Gen 1
1x USB-C 3.2 Gen 2 (truyền dữ liệu, sạc, DisplayPort 1.4)
1x Thunderbolt 4 / USB4 (truyền dữ liệu, sạc, DisplayPort 1.4)
1x HDMI 2.1
1x giắc cắm kết hợp tai nghe/micrô (3.5mm)
1x Ethernet (RJ-45)
1x đầu đọc thẻ SD"
https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nvr-lp091w.html,Laptop ASUS TUF Gaming A15 FA507NVR-LP091W,25.990.000đ,Giảm 16%,ASUS,NaN,NaN,"Bộ vi xử lý AMD Ryzen 7 7435HS kết hợp cùng card đồ họa rời RTX 4060 8GB, mang đến hiệu năng gaming đỉnh cao, chinh phục mọi tựa game AAA.
Màn hình 15.6 inch FHD (1920x1080) với tần số quét cao cho hình ảnh hiển thị sắc nét, sống động, giảm thiểu tối đa hiện tượng giật lag, xé hình.
16GB RAM DDR5, laptop đảm bảo khả năng chạy đa nhiệm hiệu quả, chuyển đổi giữa các ứng dụng nhanh chóng, mượt mà.
Ổ cứng SSD 512GB PCIe NVMe mang đến không gian lưu trữ rộng rãi và tốc độ truy xuất dữ liệu cực nhanh, giúp khởi động máy và truy cập ứng dụng nhanh chóng.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",NVIDIA GeForce RTX 4060 8GB GDDR6,"AMD Ryzen 7 7435HS 3.1GHz (20MB Cache, up to 4.5 GHz, 8 lõi, 16 luồng)",16GB,512GB PCIe 4.0 NVMe M.2 SSD (Nâng cấp tối đa 2TB),"90WHrs, 4S1P, 4-cell Li-ion",15.6 inches,Windows 11 Home,1920 x 1080 pixels (FullHD),"1x RJ45 LAN
1x USB 3.2 Gen 2 Type-C
1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC
2x USB 3.2 Gen 1 Type-A
1x HDMI 2.1 FRL
1x 3.5mm Combo Audio Jack Built-in array microphone"
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15abr8-82xm00mcvn.html,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00MCVN,13.990.000đ,Giảm 15%,Lenovo,NaN,NaN,"Laptop Lenovo được trang bị vi xử lý AMD Ryzen 7 5825U mạnh mẽ, mang lại hiệu năng vượt trội cho công việc và giải trí.
Máy sở hữu 16GB RAM và ổ cứng SSD 512GB PCIe, đảm bảo khả năng xử lý đa nhiệm mượt mà và không gian lưu trữ thoải mái.
Màn hình 15.6 inch Full HD cho hình ảnh sắc nét, màu sắc trung thực, đáp ứng tốt nhu cầu học tập, làm việc và giải trí.
Thiết kế mỏng nhẹ với tông màu xám tinh tế, phù hợp cho người dùng năng động cần một chiếc laptop gọn gàng và hiệu năng cao.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",AMD Radeon Graphics,"AMD Ryzen 7 5825U (8 lõi / 16 luồng, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)",16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, tối đa 1TB M.2 2242 SSD)",47Wh (Đầu tròn 65W (3 chân)),15.6 inches,"Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),"2x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Power Delivery và DisplayPort 1.2)
1x HDMI 1.4
1x giắc cắm kết hợp tai nghe/micrô (3.5mm)
1x đầu đọc thẻ
1x đầu nối nguồn"
https://cellphones.com.vn/apple-mac-studio-m3-ultra-28cpu-60gpu-2025.html,Apple Mac Studio M3 Ultra 2025 28CPU 60GPU 96GB 1TB | Chính hãng Apple Việt Nam,115.990.000đ,NaN,Mac,NaN,NaN,"Mac Studio M3 Ultra 2025 với thiết kế nhỏ gọn từ nhôm nguyên khối, tích hợp hệ thống tản nhiệt tiên tiến gồm hai quạt kép hoạt động êm ái.
Sức mạnh đến từ chip M3 Ultra với 28 CPU và 60 GPU, mang lại hiệu năng vượt trội, có khả năng xử lý đồng thời nhiều dự án phức tạp như render 3D, biên tập video 8K và phát triển phần mềm chuyên nghiệp.
Hệ thống cổng kết nối đa dạng, hỗ trợ kết nối đến 8 màn hình cùng lúc.
Máy được trang bị Neural Engine 32 nhân thế hệ mới nhất, cho khả năng xử lý AI và Machine Learning mạnh mẽ, đáp ứng nhu cầu của các chuyên gia sáng tạo nội dung.","Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).","GPU 60 lõi
Neural Engine 32 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 819GB/s",CPU 28 lõi với 20 lõi hiệu năng và 8 lõi tiết kiệm điện,96GB,1TB,NaN,NaN,macOS,NaN,"4x Thunderbolt 5 (USB‑C) hỗ trợ: Thunderbolt 5 (120Gb/s) / USB 4 (120Gb/s) /USB 3 (10Gb/s) / DisplayPort 2.1
2x USB 3 (USB‑A) (5Gb/s)
Cổng HDMI 2.1
Ethernet 10Gb
Jack cắm tai nghe 3.5 mm
Mặt trước: 2x Thunderbolt 5 (120Gb/s), Khe thẻ n"
https://cellphones.com.vn/laptop-dell-vostro-3520-f0v0vi3.html,Laptop Dell Vostro 3520 F0V0VI3 - Nhập khẩu chính hãng,10.490.000đ,Giảm 13%,Dell,5.0/5,1 đánh giá,"Sở hữu thiết kế thanh lịch và đầy chuyên nghiệp, màu đen làm tăng vẻ sang trọng
Trang bị vi xử lý Intel Core i3-1215U đem lại hiệu năng ổn định cho công việc hàng ngày và xử lý đa nhiệm mượt mà
Bộ nhớ RAM 8GB và ổ cứng SSD PCIe 512GB giúp khởi động và truy cập dữ liệu nhanh chóng
Màn hình 15.6 inch FHD tạo ra hình ảnh sắc nét, giúp nâng cao trải nghiệm làm việc và giải trí","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i3-1215U (15 W, 6 lõi / 8 luồng, 1.20 GHz to 4.40 GHz, 10 MB)",8GB,512GB PCIE,"3-cell, 41 Wh lithium-polymer",15.6 inches,"Máy nguyên bản Free OS, được tặng Windows 11 Pro",1920 x 1080 pixels (FullHD),"1x Đầu đọc thẻ SD
1x USB 2.0
1x Ethernet (RJ45)
1x Headset (headphone and microphone combo)
1x Khe cắm cáp bảo mật (hình nêm)
1x Đầu nối nguồn
1x HDMI 1.4
2x USB 3.2 Gen 1"
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irh10-83hr0001vn.html,Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 83HR0001VN,21.190.000đ,Giảm 10%,Lenovo,NaN,NaN,"Nổi bật với thiết kế mỏng nhẹ, màu xám thanh lịch, dễ dàng mang theo mọi lúc mọi nơi.
Sức mạnh xử lý vượt trội từ vi xử lý Intel Core i5-13420H, đáp ứng mượt mà các tác vụ đa nhiệm và công việc đòi hỏi hiệu năng cao.
Màn hình 14.0 inch WUXGA OLED siêu sắc nét, mang đến hình ảnh chân thực và sống động, lý tưởng cho giải trí và sáng tạo nội dung.
Dung lượng RAM 32GB và ổ cứng SSD 1TB PCIe đảm bảo tốc độ xử lý nhanh, không gian lưu trữ lớn cho mọi nhu cầu.","Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất
Bảo hành pin và bộ sạc 12 tháng",Intel UHD Graphics,"Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",32GB,"1TB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD, nâng cấp lên đến 1TB)",60Wh (65W USB-C Slim (Gắn tường)),14 inches,"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"1x USB-A (USB 3.2 Gen 1)
1x USB-A (USB 3.2 Gen 1), Luôn bật
2x USB-C (USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.4
1x HDMI 1.4b
1x giắc cắm kết hợp tai nghe / micrô (3.5 mm)
1x đầu đọc thẻ microSD"
